hhid,idc,relation,sex,age,marital,born_here,dist_birth,move_year,dist_origin,mig_reason,diff_seeing,diff_hearing,diff_walking,diff_memory,diff_selfcare,diff_communicating,any_disability,can_read,can_write,can_math,school_type,grade_now,school_km,ed_admission,ed_uniform,ed_books,ed_exam,ed_tuition,ed_transport,ed_hostel,ed_other,ed_total,literate,emp_status,earn_month,months_worked,earn_year,emp_status2,earn_second,other_work,earn_other,sold_kind,earn_kind,inc_pension,income_shared_hh,earn_annual
314205917,3,3,1,14,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,9,1,,,,1500,,,,,1500,1,,,,,,,2,,2,,,3,
314205917,4,3,1,12,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,6,1,,,,,,,,,,1,,,,,,,2,,2,,,3,
314205917,5,3,1,10,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,5,1,,,,,,,,1500,1500,1,,,,,,,2,,2,,,3,
314205920,1,1,1,45,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,40000,12,,,,2,,2,,,1,480000
314205920,2,2,2,41,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314205920,3,3,1,19,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,12,1,,,,,,,,6000,6000,1,,,,,,,2,,2,,,3,
314205920,4,3,1,15,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,10,1,,,,,,,,6000,6000,1,,,,,,,2,,2,,,3,
314205922,1,1,1,43,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,39000,12,,,,2,,2,,,1,468000
314205922,2,2,2,40,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314205922,3,3,1,20,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,13,1,,,,2500,,,,5000,7500,1,,,,,,,2,,2,,,3,
314205922,4,3,1,18,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,10,1,,,,,,,,6000,6000,1,,,,,,,2,,2,,,3,
314205922,5,3,1,16,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,9,1,,,,,,,,6000,6000,1,,,,,,,2,,2,,,3,
314205930,1,1,1,34,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,45000,12,,,,2,,2,,,1,540000
314205930,2,2,2,33,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314205930,3,3,2,10,1,1,,,,,1,1,1,1,1,1,0,1,1,1,2,5,1,5000,3000,3500,200,2000,,,,13700,1,,,,,,,2,,2,,,3,
314206012,1,1,1,35,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,4,30000,12,,,,2,,2,,,1,360000
314206012,2,2,2,25,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
314206022,1,1,1,39,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,3,30000,12,,,,2,,2,,,1,360000
314206022,2,2,2,37,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314206022,3,3,1,17,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,10,1,,,,,,,,,,1,,,,,,,2,,2,,,3,
314206022,4,3,1,14,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,9,1,,,,,,,,,,1,,,,,,,2,,2,,,3,
314206118,1,1,1,36,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,3,60000,12,,,,2,,2,,,1,720000
314206118,2,2,2,31,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314206126,1,1,1,68,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,52000,1,
314206126,2,2,2,56,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314206129,1,1,1,46,2,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,3,100000,12,,,,2,,2,,,1,1200000
314206129,2,2,2,44,2,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
314206129,3,3,1,21,1,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
314206129,4,3,2,20,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314206130,1,1,1,27,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,3,80000,12,,,,2,,2,,,1,960000
314206130,2,2,2,24,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314206130,3,3,1,3,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314206206,1,1,1,44,2,2,304,1998,314,2,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,58000,12,,,,2,,2,,,1,696000
314206206,2,2,2,41,2,2,304,1998,314,2,1,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314206206,3,3,2,15,1,1,,,,,2,1,1,2,1,1,1,1,1,1,2,8,2,20000,,,,,,,,20000,1,,,,,,,2,,2,,,3,
314206206,4,3,1,7,1,1,,,,,1,1,1,1,1,1,0,,,,2,26,2,12000,,,,,,,,12000,,,,,,,,,,,,,,
314206214,1,1,1,27,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,39000,12,,,,2,,2,,,1,468000
314206214,2,2,2,24,2,1,,,,,1,1,1,1,1,1,0,1,1,2,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314206221,1,1,1,30,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,6,35000,12,,,,2,,2,,,1,420000
314206221,2,2,2,27,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314206221,3,3,1,13,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,7,2,11000,,,,,,,,11000,1,,,,,,,2,,2,,,3,
314206221,4,3,1,4,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314206228,1,1,1,58,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,3,50000,12,,,,2,,2,,,1,600000
314206228,2,2,2,55,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314206325,1,1,1,48,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,53000,12,,,,2,,2,,,1,636000
314206325,2,2,2,36,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314206325,3,3,1,10,1,1,,,,,1,1,1,1,1,1,0,1,1,1,2,5,2,2800,2500,4500,9600,6000,8400,0,0,33800,1,,,,,,,2,,2,,,3,
314206325,4,3,1,8,1,1,,,,,1,1,1,1,1,1,0,,,,2,3,2,2000,2200,3200,8400,4000,6000,0,0,25800,,,,,,,,,,,,,,
314206325,5,3,1,4,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314206326,1,1,1,54,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,18000,12,,,,2,,2,,,1,216000
314206326,2,2,2,45,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314206326,3,3,1,24,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,34000,12,,,,2,,2,,,1,408000
314206326,4,3,2,22,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314206917,1,1,1,44,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,26000,12,,,,2,,2,,,1,312000
314206917,2,2,2,40,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314206917,3,3,2,13,1,1,,,,,1,1,1,1,1,1,0,1,1,1,2,7,1,,,,,,,,20000,20000,1,,,,,,,2,,2,,,3,
314206917,4,3,1,11,1,1,,,,,1,1,1,1,1,1,0,1,1,1,2,5,1,,,,,,,,18000,18000,1,,,,,,,2,,2,,,3,
314206924,1,1,1,22,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,28000,12,,,,2,,2,,,1,336000
314206924,2,2,2,20,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314206924,3,3,2,4,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314207101,1,1,1,34,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,3,80000,12,,,,2,,2,,,1,960000
314207101,2,2,2,26,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314207101,3,3,1,3,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314207101,4,3,2,5,1,1,,,,,1,1,1,1,1,1,0,,,,2,26,1,18000,5000,4000,1500,,,,,28500,,,,,,,,,,,,,,
314207120,1,1,1,36,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,3,40000,12,,,,2,,2,,,1,480000
314207120,2,2,2,26,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314207120,3,3,2,6,1,1,,,,,1,1,1,1,1,1,0,,,,2,1,1,10800,5000,5000,1000,6000,,,,27800,,,,,,,,,,,,,,
314207120,4,3,1,5,1,1,,,,,1,1,1,1,1,1,0,,,,2,26,1,10800,5000,5000,1000,6000,,,,27800,,,,,,,,,,,,,,
314207311,1,1,1,47,2,1,,,,,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,4,10000,12,,,,2,,2,,,1,120000
314207311,2,2,2,35,2,1,,,,,2,1,1,1,1,1,1,2,,2,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
314207311,3,3,1,18,1,1,,,,,1,1,1,1,1,1,0,1,1,1,2,12,4,0,0,0,0,0,0,0,0,12000,1,,,,,,,2,,2,,,3,
314207311,4,3,1,19,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,10000,12,,,,2,,2,,,1,120000
314207311,5,3,2,13,1,1,,,,,1,1,1,1,1,1,0,1,1,1,2,7,3,0,0,0,0,0,0,0,0,15000,1,,,,,,,2,,2,,,3,
314207314,1,1,1,52,2,1,,,,,1,1,4,1,1,1,1,1,1,1,,,,,,,,,,,,,1,4,10000,12,,,,2,,2,,,1,120000
314207314,2,2,2,51,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314207314,3,3,1,20,1,1,,,,,1,1,1,1,1,1,0,1,1,1,2,13,4,0,0,0,0,0,0,0,0,12000,1,,,,,,,2,,2,,,3,
314207321,1,1,1,55,2,1,,,,,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,4,10000,12,,,,2,,2,,,1,120000
314207321,2,2,2,52,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314207321,3,3,1,20,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,12,3,0,0,0,0,0,0,0,0,4500,1,,,,,,,2,,2,,,3,
314207321,4,3,1,18,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,10,3,0,0,0,0,0,0,0,0,4500,1,,,,,,,2,,2,,,3,
314207329,1,1,1,56,2,1,,,,,2,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,1,4,20000,12,,,,2,,2,,,1,240000
314207329,2,2,2,50,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314207329,3,3,1,20,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314207329,4,3,2,18,1,1,,,,,1,1,1,1,1,1,0,1,1,1,2,12,3,0,0,0,0,0,0,0,0,12000,1,,,,,,,2,,2,,,3,
314207406,1,1,1,70,2,1,,,,,2,2,2,1,1,1,1,1,1,1,,,,,,,,,,,,,1,4,15000,12,,,,2,,2,,,1,180000
314207406,2,2,2,65,2,1,,,,,2,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314207410,1,1,1,46,2,1,,,,,2,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,1,4,150000,12,,,,2,,2,,,1,1800000
314207410,2,2,2,40,2,1,,,,,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314207410,3,3,1,18,1,1,,,,,1,1,1,1,1,1,0,1,1,1,2,11,3,0,0,0,0,0,0,0,0,8000,1,,,,,,,2,,2,,,3,
314207410,4,3,1,17,1,1,,,,,1,1,1,1,1,1,0,1,1,1,2,10,3,0,0,0,0,0,0,0,0,9000,1,,,,,,,2,,2,,,3,
314207410,5,3,2,13,1,1,,,,,1,1,1,1,1,1,0,1,1,1,2,8,3,0,0,0,0,0,0,0,0,7000,1,,,,,,,2,,2,,,3,
314207419,1,1,1,22,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,3,25000,12,,,,2,,2,,,1,300000
314207419,2,6,2,18,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,13,4,0,0,0,0,0,0,0,0,4500,1,,,,,,,2,,2,,,3,
314207419,3,5,2,55,3,1,,,,,2,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314207513,1,1,1,28,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,18000,12,,,,2,,2,,,1,216000
314207513,2,2,2,24,2,1,,,,,1,1,1,1,1,1,0,2,,2,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
314207513,3,3,1,5,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314207517,1,1,1,42,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,20000,12,,,,2,,2,,,1,240000
314207517,2,2,2,40,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
314207517,3,3,2,16,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,10,1,1000,1500,2000,2000,,,,3000,9500,1,,,,,,,2,,2,,,3,
314207517,4,3,1,10,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,5,1,,1500,1000,500,,,,1000,4000,1,,,,,,,2,,2,,,3,
314207526,1,1,1,32,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,18000,12,,,,2,,2,,,1,216000
314207526,2,2,2,29,2,1,,,,,1,2,1,1,1,1,1,2,,2,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
314207526,3,3,2,5,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314207526,4,3,1,4,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100114,1,1,1,60,2,1,,,,,2,2,3,3,2,2,1,1,1,1,,,,,,,,,,,,,1,7,,,100000,,,2,,2,,,1,100000
315100114,2,2,2,55,2,1,,,,,2,2,2,2,2,2,1,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
315100114,3,3,2,21,1,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
315100122,1,1,1,30,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,20000,12,,,,2,,2,,,1,240000
315100122,2,2,2,28,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
315100122,3,3,1,8,1,1,,,,,1,1,1,1,1,1,0,,,,1,3,1,,,,,,,,,4500,,,,,,,,,,,,,,
315100122,4,3,1,6,1,1,,,,,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100124,1,1,1,43,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,7,,,100000,,,2,,2,,,1,100000
315100124,2,2,2,39,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
315100217,1,1,2,50,3,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,15000,1,
315100217,2,3,1,20,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,20000,12,,,,2,,2,,,1,240000
315100217,3,3,1,17,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
315100217,4,3,1,15,1,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
315100217,5,3,2,13,1,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
315100218,1,1,1,38,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,29000,12,,,,2,,2,,,1,348000
315100218,2,2,2,36,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
315100218,3,3,1,8,1,1,,,,,1,1,1,1,1,1,0,,,,1,3,1,,,,,,,,500,500,,,,,,,,,,,,,,
315100218,4,3,1,6,1,1,,,,,1,1,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100225,1,1,1,28,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,20000,12,,,,2,,2,,,1,240000
315100225,2,2,2,25,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
315100225,3,3,2,3,1,1,,,,,1,1,3,3,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100225,4,3,1,2,1,1,,,,,1,1,4,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100229,1,1,1,25,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,12000,12,,,,2,,2,,,1,144000
315100229,2,2,2,20,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
315100229,3,3,1,5,1,1,,,,,1,1,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100229,4,3,1,4,1,1,,,,,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100303,1,1,1,55,2,1,,,,,1,1,2,2,2,2,1,2,,1,,,,,,,,,,,,,0,4,15000,12,,,,2,,2,,,1,180000
315100303,2,2,2,50,2,1,,,,,1,2,2,2,2,2,1,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
315100303,3,3,1,18,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,10000,12,,,,2,,2,,,1,120000
315100303,4,3,1,17,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
315100303,5,3,1,16,1,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
315100304,1,1,1,45,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,7,,,290000,,,2,,2,,,1,290000
315100304,2,2,2,40,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
315100304,3,3,2,16,1,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
315100304,4,3,1,14,1,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,5,,,,,,2,,2,,,3,
315100304,5,3,2,13,1,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
315100313,1,1,1,34,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,7,,,180000,,,2,,2,,,1,180000
315100313,2,2,2,28,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,,,,,,,2,,2,,,3,
315100313,3,3,1,6,1,1,,,,,1,1,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100402,1,1,1,34,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,7,,,150000,,,2,,2,,,1,150000
315100402,2,2,2,31,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
315100402,3,3,1,15,1,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,5,,,,4,15000,2,,2,,,1,
315100402,4,3,1,13,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,8,2,0,1200,2000,0,0,6000,0,5000,14200,1,,,,,,,2,,2,,,3,
315100410,1,1,1,39,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,4,15000,12,,,,2,,2,,,1,180000
315100410,2,2,2,38,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
315100410,3,3,1,8,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100410,4,3,1,7,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100410,5,3,1,6,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100410,6,3,2,5,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100410,7,3,2,4,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100414,1,1,1,24,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,4,15000,12,,,,2,,2,,,1,180000
315100414,2,2,2,21,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
315100414,3,3,1,1,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100416,1,1,1,47,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,7,,,150000,4,20000,2,,2,,,1,150000
315100416,2,2,2,45,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
315100416,3,3,2,12,1,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
315100416,4,3,2,11,1,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
315100416,5,3,2,10,1,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
315100416,6,3,2,9,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100416,7,3,2,8,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100416,8,3,2,5,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100417,1,1,1,35,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,7,,,100000,4,15000,2,,2,,,1,100000
315100417,2,2,2,30,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
315100417,3,3,2,10,1,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
315100417,4,3,1,9,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100417,5,3,1,5,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100420,1,1,1,27,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,7,,,100000,4,25000,2,,2,,,1,100000
315100420,2,2,2,25,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,5,,,,,,2,,2,,,3,
315100420,3,3,1,7,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100420,4,3,1,5,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100422,1,1,1,65,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,7,,,100000,,,2,,2,,,1,100000
315100422,2,2,2,64,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,5,,,,,,2,,2,,,3,
315100422,3,3,2,19,1,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,5,,,,,,2,,2,,,3,
315100508,1,1,1,30,2,1,,,,,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,1,4,11000,12,,,,2,,2,,,1,132000
315100508,2,2,2,24,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
315100508,3,3,2,8,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100508,4,3,1,6,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100508,5,3,1,5,1,1,,,,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315100520,1,1,2,43,3,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,3,3500,10,,,,2,,2,,,1,35000
315100520,2,3,1,10,1,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
315100624,1,1,1,39,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,4,12000,12,,,,2,,2,,,1,144000
315100624,2,2,2,40,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
315100624,3,3,2,14,1,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,,,,,,,2,,2,,,3,
315100624,4,3,1,11,1,1,,,,,1,1,1,1,1,1,0,1,1,1,1,6,2,0,1000,1000,0,0,0,3000,3000,8000,1,,,,,,,2,,2,,,3,
315100626,1,1,1,31,2,1,,,,,1,1,1,1,1,1,0,2,,1,,,,,,,,,,,,,0,4,12000,12,,,,2,,2,,,1,144000
