hhid,psu,prov_code,urban_rural,dist_code,hhweight,hh_size,n_female,n_child,head_age,tenure,owner_sex,rooms,cook_fuel,light_fuel,water_source,water_dist_band,water_time_band,toilet_type,water_improved,toilet_flush,hh_inc_remit_dom,discordant_inc_remit_dom,hh_inc_remit_for,discordant_inc_remit_for,hh_inc_rent,discordant_inc_rent,hh_inc_other,discordant_inc_other,fies_worried,fies_healthy,fies_fewfoods,fies_skipped,fies_ateless,fies_ranout,fies_hungry,fies_wholeday,n_fies_answered,fies_raw,qty701,owns701,n_tv,has_tv,qty703,owns703,n_fridge,has_fridge,qty705,owns705,n_washer,has_washer,qty707,owns707,n_ac,has_ac,qty709,owns709,n_fan,has_fan,qty711,owns711,qty712,owns712,qty713,owns713,qty714,owns714,qty715,owns715,qty716,owns716,qty717,owns717,qty718,owns718,qty719,owns719,qty720,owns720,qty721,owns721,qty722,owns722,qty723,owns723,n_solar,has_solar,qty725,owns725,qty726,owns726,qty727,owns727,n_motorcycle,has_motorcycle,qty729,owns729,n_car,has_car,qty731,owns731,qty732,owns732,qty733,owns733,qty734,owns734,qty735,owns735
119100801,1191008,1,1,119,124.1362,3,1,1,30,1,1,2,1,1,3,,,2,1,0,0,0,0,0,0,0,5000,1,0,1,1,0,0,0,0,0,8,2,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119100802,1191008,1,1,119,124.1362,6,2,4,35,1,1,2,1,1,3,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119100821,1191008,1,1,119,124.1362,2,1,0,75,1,1,2,1,1,3,,,2,1,0,28000,1,0,0,0,0,15000,1,0,0,1,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119100910,1191009,1,1,119,190.2196,6,3,2,50,1,1,2,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119100911,1191009,1,1,119,190.2196,3,1,2,33,1,1,2,1,1,3,,,4,1,1,0,0,15000,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119100917,1191009,1,1,119,190.2196,6,3,2,43,1,1,5,1,1,9,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
119100924,1191009,1,1,119,190.2196,6,5,1,56,1,1,4,1,1,11,3,2,4,1,1,30000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119100925,1191009,1,1,119,190.2196,6,2,4,49,1,1,2,1,1,11,2,2,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101016,1191010,1,1,119,116.3221,4,2,0,56,2,1,2,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101019,1191010,1,1,119,116.3221,3,2,0,60,5,1,1,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119101020,1191010,1,1,119,116.3221,4,3,0,71,2,1,3,1,1,1,,,5,1,1,0,0,400000,1,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101023,1191010,1,1,119,116.3221,8,3,3,52,1,1,3,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119101028,1191010,1,1,119,116.3221,5,2,1,44,2,1,2,1,1,5,,,5,0,1,10000,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119101030,1191010,1,1,119,116.3221,8,4,1,69,4,1,3,1,1,1,,,5,1,1,30000,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,3,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,2,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101106,1191011,1,1,119,268.4314,8,3,6,38,3,1,2,1,1,9,2,1,4,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119101108,1191011,1,1,119,268.4314,5,3,0,70,1,1,3,1,1,3,,,4,1,1,0,0,0,0,50000,1,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101118,1191011,1,1,119,268.4314,5,2,3,35,1,1,3,1,1,3,,,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101123,1191011,1,1,119,268.4314,5,3,3,27,1,1,2,1,1,14,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119101204,1191012,1,1,119,197.69,14,11,6,70,2,2,7,1,1,3,,,5,1,1,260000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,1,1,1,1,0,0,2,1,0,0,0,0,0,0,8,1,3,1,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,14,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0
119101214,1191012,1,1,119,197.69,6,3,1,48,2,1,2,1,1,4,,,5,1,1,60000,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101220,1191012,1,1,119,197.69,6,3,2,56,2,1,3,1,1,1,,,5,1,1,180000,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101303,1191013,1,1,119,156.5135,3,3,1,35,1,1,2,1,1,12,3,3,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101311,1191013,1,1,119,156.5135,7,2,3,47,1,1,3,1,1,14,3,3,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101325,1191013,1,1,119,156.5135,4,3,0,32,1,2,1,1,1,14,3,3,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119101329,1191013,1,1,119,156.5135,3,1,1,53,1,1,2,1,1,12,1,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119101409,1191014,1,1,119,232.688,4,3,3,41,1,1,2,1,1,11,1,1,5,1,1,240000,0,0,0,0,0,150000,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119101412,1191014,1,1,119,232.688,3,3,1,47,2,1,2,1,1,3,,,5,1,1,170000,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101421,1191014,1,1,119,232.688,13,6,6,72,1,1,4,1,1,4,,,5,1,1,25000,1,240000,1,0,0,25000,1,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,9,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119101428,1191014,1,1,119,232.688,3,2,0,72,2,1,1,1,1,3,,,5,1,1,15000,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101514,1191015,1,1,119,252.3223,3,2,2,27,1,1,2,1,1,1,,,5,1,1,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119101521,1191015,1,1,119,252.3223,4,2,0,45,1,1,3,1,1,1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119101523,1191015,1,1,119,252.3223,5,2,1,45,1,3,3,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101608,1191016,1,1,119,343.75531,8,3,5,41,1,1,3,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119101609,1191016,1,1,119,343.75531,7,6,3,44,1,1,4,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101628,1191016,1,1,119,343.75531,7,4,3,45,1,1,2,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119101702,1191017,1,1,119,524.08191,4,1,0,69,1,1,3,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101707,1191017,1,1,119,524.08191,9,5,4,55,1,1,3,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101708,1191017,1,1,119,524.08191,3,2,0,54,5,1,2,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101714,1191017,1,1,119,524.08191,3,2,1,59,1,1,3,1,1,1,,,5,1,1,100000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101715,1191017,1,1,119,524.08191,6,2,3,59,1,1,3,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101720,1191017,1,1,119,524.08191,8,3,3,69,1,1,3,1,1,1,,,5,1,1,200000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,8,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101722,1191017,1,1,119,524.08191,7,4,3,44,1,1,2,1,1,1,,,5,1,1,200000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101729,1191017,1,1,119,524.08191,1,1,0,36,1,1,2,1,1,1,,,5,1,1,120000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101803,1191018,1,1,119,430.63861,3,2,1,23,1,1,2,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4,1,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101804,1191018,1,1,119,430.63861,4,1,2,48,1,1,2,1,1,1,,,5,1,1,200000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101810,1191018,1,1,119,430.63861,5,4,3,27,1,1,2,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,8,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101815,1191018,1,1,119,430.63861,8,5,6,32,1,1,2,8,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,6,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101829,1191018,1,1,119,430.63861,5,3,2,21,1,1,3,1,1,1,,,5,1,1,600000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119101913,1191019,1,1,119,410.34671,4,1,2,31,1,1,2,1,1,1,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119101929,1191019,1,1,119,410.34671,4,4,3,31,1,3,5,1,1,1,,,2,1,0,18000,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119102002,1191020,1,1,119,266.2236,9,2,5,56,1,1,3,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119102008,1191020,1,1,119,266.2236,5,3,1,75,1,1,3,1,1,1,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119102016,1191020,1,1,119,266.2236,12,6,6,67,1,1,4,1,2,1,,,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119102023,1191020,1,1,119,266.2236,5,3,2,43,1,1,2,1,1,1,,,5,1,1,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119102107,1191021,1,1,119,166.56619,6,3,3,25,1,2,3,3,1,1,,,5,1,1,0,0,350000,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119102112,1191021,1,1,119,166.56619,5,3,1,60,2,1,4,1,1,3,,,5,1,1,100000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,8,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,14,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0
119102123,1191021,1,1,119,166.56619,5,2,1,53,1,1,3,1,1,4,,,5,1,1,0,0,0,0,0,0,20000,1,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119102128,1191021,1,1,119,166.56619,12,5,6,61,2,1,4,2,1,3,,,5,1,1,450000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,1,1,2,1,1,1,2,1,2,1,0,0,0,0,10,1,3,1,0,0,0,0,2,1,1,1,3,1,0,0,0,0,0,0,15,1,7,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0
119102214,1191022,1,1,119,147.60851,3,2,1,39,1,1,2,1,1,10,1,1,5,1,1,30000,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,3,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
119102219,1191022,1,1,119,147.60851,6,5,3,50,1,1,2,1,1,1,,,5,1,1,0,0,0,0,0,0,45000,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
